,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,categorical_feature_1
10,1,-0.8896212843066919,6.00957435004368,1.9238713886514547,-0.019785377274739252,1.5933170974995985,-0.26192502370684956,-0.9053373166278166,3.304185536083531,-3.085617372180395,-2.922053847173732,-4.704433333786149,0.6067338549194782,-0.2992212465140025,1.3886110330709718,0.031639303159249524,2.824238361526687,4.897274175955211,3.8779948736706022,-0.05713655284732355,0.1240630942749398,1.2012179760261361,-0.6478075888195853,0.7508463022531872,-0.5664194823835393,-0.3142387461901096,0.3086856992452037,0.9448366458771658,-2.420900288205288,0.6543804890989189,4.700035703671725,B
11,1,-1.322372663924813,-1.0995104029261575,-0.7147052155896203,3.6053915480078103,0.15966031302130393,-0.3086359328197552,1.8456511682749897,4.227691268706431,-1.0986587836754589,-1.9342851645194132,-1.2053592533054598,-0.011440549617823453,4.598807345449589,6.880282403497241,0.8394512129323362,0.9350138721827245,-2.5869401727159445,0.053000571824480834,-1.8907781163313697,-1.3767087329105419,4.794184565493827,2.1417234246065395,-1.501583368848748,0.9609721405532774,4.463875507899923,-2.2306229196836127,-0.5721061513473622,-5.6474547237137385,4.336014364019419,-5.113939344690323,C
12,2,3.286801684025215,0.471571964943837,0.5491039988300218,-1.2582164956895294,0.22934871386017622,-0.3277790082379596,-0.2598417610158913,-0.16767839510735225,-2.336718997210763,1.271871353388196,-5.542785277830139,0.7749365845920756,-0.4735173689099593,3.865842429868883,0.7766053215380421,0.132347081091184,2.801299737903631,-3.4514600599320824,0.6704034681964405,2.1800341312813196,-0.7151167513635353,0.26598667424176453,0.6202012924137813,-1.591146098755798,-0.23620041923002164,-7.562413941000462,-1.2558425177314985,0.950885827058502,-0.6825994881071592,8.524727091637907,C
13,2,1.7209581858746201,6.452901151956702,0.18695902672169487,-4.874756047303677,0.8828060518746643,0.3290732379937051,-0.9896317571853056,-0.6274358221405855,1.532066244068314,-4.6655151444891585,4.007074716485227,0.5236391221450328,-3.3044533146560338,-3.468737295828966,2.5468976925530025,-0.5249569838829294,-4.313382011893291,-5.7623924760989125,1.729035895794446,-5.385204825860731,-2.339403420915397,-0.19510988760395528,2.189947462977933,0.2430943811611145,5.621122851724241,2.7851469415994603,0.4257235198820366,5.391062732189448,-0.5059352320269287,-12.371640308248251,A
14,0,-3.1229071147969836,-2.639513475367491,0.6428763716860462,-2.313507944708414,-2.583557912297199,-0.028676190835814297,-0.5119355269185638,1.5780979031279219,4.717075217788684,-1.872725845945876,2.5185344498506534,1.9657003267983115,-0.6233505349935945,1.1510800996541772,1.504791865991592,0.796823149043548,-2.7879267457333206,-2.9592148425095317,-0.7550887967928644,-3.610784420375181,-1.7467811622266112,-1.4161204218124837,3.2399562055173337,0.34936808990838863,-0.5895622474009677,1.2375591934632517,-0.08108426521911904,3.206259118645843,4.2587377333411105,-2.2565952779034526,C
15,0,1.3765807201312494,-2.008728671941767,-1.018759136140871,0.6632349629399484,3.0730264614697185,1.1164149349195014,-1.0856074241197453,0.25936130520115663,2.3837006390219853,-0.027608519934862658,3.1173750090969086,1.04819126792403,-1.0291455530678295,-0.26687128955941686,-0.908058425239921,0.15012399820440467,-1.7177233150047262,1.6170831910226071,0.24591136622625326,-1.3243588832628972,1.239632371895901,-0.3652191656629049,7.082957558122091,0.4046411809038868,-2.009142885062885,3.210430574205993,1.8642861965105861,-2.4029272004684747,2.4026025183491466,-7.980543641087149,C
16,0,4.419198554664358,-2.7494062863856823,-0.17344187861910051,-1.5974389559951199,0.056781086554515886,-0.5452704586017765,2.115455644863605,0.4825616400681244,4.526526856373533,-0.4055426207908296,-3.241841881616238,-4.548149311036067,-0.7148578316665882,2.851816723388708,-0.7008294753599804,0.40730128688857625,0.8341377202498466,-6.122895495760199,-2.0649758029547547,1.9608895491533054,0.5512017532168673,-0.1363843357480593,1.4030572604943135,-0.24712505814599953,0.051108867955631215,-1.4137192182657747,-0.3194187818835542,-3.6470160861186636,2.765222467111887,2.092695248242033,C
17,0,3.3577996841967064,-0.24915908748351043,0.4712349361260474,3.813563035430436,-0.8138258147125469,-0.2776957066036986,0.7287759982667398,0.9982843918617058,2.169385930892494,-1.5777784251392006,-3.9110557834537025,0.28865779103028777,-0.40662947683470285,5.124640208244567,0.6837744447887786,-0.5811496774284424,1.567558025718486,-3.2812002965967197,-0.888505421502501,-2.71414936561414,1.0442190652103882,0.7359301024090235,-1.4832172157227421,-0.45307098015935554,-2.1564724993656483,0.9806604424180916,0.30041485728397277,-3.124698037364182,1.0041657365752445,7.804707537981866,C
18,2,-3.001852094881556,2.9476267816313206,-0.4295566976445524,0.013904009435504766,6.04324235012928,0.4132387394077679,-0.24024120836302174,0.9118213219381014,-0.8370075353823593,2.3133775236212384,-1.2074328274210877,-2.2559251277617216,-2.1241014699775618,1.4031414764219607,0.9187494165015648,0.9913852022801256,4.548352927093249,3.041585286328036,1.5313177548025219,-0.35022167558900985,3.4024536077856404,0.02495024405584835,1.746005705188875,-0.5187537518782388,-3.9501593294684905,-1.3241120193894902,-0.8466133975811911,-1.3037699336480253,2.991497919333612,6.44008118362376,C
19,3,0.8130755303371583,-1.5303650262734978,0.773666396936137,1.2720118312516373,5.242422391944244,0.27567301537102157,0.27570053427747143,1.4247903578922936,-0.9006491601757364,-5.414072542197723,-2.4765919166075716,-0.8689771376155071,0.2386148287809561,-5.719088213824564,-0.29046868827078065,0.6908209387076226,-2.530853151079619,1.4769226392721215,-0.643560014481478,0.49588053075878225,6.093116987470295,0.24023259003486258,-3.516049886460277,-0.7917589912722954,-1.293269653522343,-0.5536359210025849,0.3955828643581265,0.09877094853731863,-0.28051238014537627,1.0428565130063996,B
20,1,-0.13148627238912622,5.958786640715962,-2.4430083803519103,-6.115009754309481,3.981337358365862,-0.55908010397983,1.6430574126718194,-2.462953014765017,0.8211135224942155,-3.933699770089921,-0.7277201020894537,-0.46929756335621187,2.292645061985661,-1.618031991852407,-0.23459338469974997,-0.9196992865358206,5.134453183612592,3.0018819761432467,-0.5416981986294743,-0.729406989559556,-1.352709381348339,0.33512024633097587,0.0775422404785048,-0.35747569659321166,1.8199039549991936,-0.29709396699141344,1.2770435941323919,-2.26077385991776,-2.1875283468455975,-3.2060657412410176,B
21,2,-1.3822651038999494,11.837765911321728,-0.6680533907077831,0.3903646069444481,2.7307232417932332,-0.8333682132614558,0.9933239529710594,-2.309235932417511,1.268633627210142,-4.347999801240384,0.13358746406015123,3.1893089241120642,-2.418850386232492,1.6708153633027854,1.3501891124624261,0.18653060979548852,0.1018000103207323,-1.3621725104419928,0.008309931514276656,4.719415345118882,-1.0133868387255132,-1.1461325120899684,-0.9816709079588014,-0.9734570828754944,0.05692061967733944,1.817544316348501,0.9856156247228897,0.05858655960372264,-0.05356098173894561,4.251666573596455,C
22,3,0.4263037785375454,-5.037197747906277,-1.3200943915198935,-3.1876210511298932,-0.8102508845605253,-0.23069931153245812,-0.7722201107233999,-1.6107953077892794,-0.6013727931265597,1.708375071568819,2.8399108833004467,2.8490646611227706,-1.2017685580841084,1.5183097617084957,-0.530367472140181,-0.18449417668785348,-5.139736442263626,-5.167709246554585,1.1936903311121305,-2.949037453372834,0.9726577120903623,-1.7138265060789943,-1.124476925014854,0.6416641086422714,-0.22041489055365923,-3.3695359288650315,2.072968108784347,-2.1612258975441265,-0.03927415169232504,-11.050550978228511,B
23,0,1.6880877646583698,-2.9401942468117146,0.36023931200474546,2.2903482973144476,-0.8278214223627655,-1.833960380229353,-0.21001245411519023,2.01329380693635,2.0310883866040195,-1.2573020474923453,-3.4568801096134276,1.354485968928088,0.027712232699432265,1.3098819413638743,-1.750218579829505,1.2093775485141727,0.7491533374932763,0.3803854511227087,-0.36488679838015625,-3.3371733015041305,1.2239376521580576,-2.000477632776655,-0.11327225506700875,0.39376237025718075,-1.9836141239799363,0.2730429106192084,-0.04585541523023562,-0.8180666566488419,-0.3778428249375906,4.783345749692413,C
24,0,-1.8434536837411142,-1.0010411631005018,1.5673172127415844,1.4014669067414585,1.8462100479981578,-2.6979453970587173,-0.12760839284300132,-0.7970228046779575,-0.7299893256003226,0.6009038624967028,0.7896687535548755,0.36470374119847393,1.2975555745657592,1.3013545176053762,-1.2976729001033327,-0.2060842833148718,-2.3353926477159432,-1.4834195783729218,0.8809664363838586,-0.9639377319891217,0.16689531536670146,0.1161506519751659,-3.7011188080364996,0.44108444401737945,-1.3291461569073613,-0.3817516731807905,-0.31514529144006587,-0.4670958693883399,-1.2973715928256742,1.9638328006579817,C
25,2,2.1852127975172597,-9.13637915255419,0.4201251078166026,-1.4185298914093476,-1.6313811939509018,-2.0830216067618204,-1.0485370521222064,5.072161300200504,3.0208662167149067,-5.054258784763549,-1.151856837899666,-8.308163457337212,2.517592663509022,-1.8028308022442676,0.37905211135743344,1.2410202638111203,-2.392325722333808,-0.3501112209174828,-0.7431322997016625,-1.6372353593895441,0.5627676133819611,0.9770927993673297,1.5821980747669224,-0.04633822070052687,2.6501314404918315,0.4345480545494894,1.3279116861901414,-0.3660802469707646,-0.36083155528488764,-0.3744937262332023,C
26,3,-1.741586815557428,1.1280416698639806,0.6142165246066206,-1.0073958269491472,-1.3863353139014634,-0.27883215126193683,-0.3133477833307121,-0.8788305452465273,-1.2350683652638694,-3.810833707860658,2.5559703131500062,-2.305984595066643,-1.6980487109000495,1.480503830264722,-0.7133219667728967,0.48136183011432176,4.246995536409637,-1.5394889366717723,0.534824339700731,-0.33396132708845283,-2.5900344702982285,0.467806975449363,-1.526567098914016,0.13516648868206338,0.5475394521544495,-2.0479237277609763,-1.0070484125810655,-3.900375547397846,0.39020600187518073,2.6727607864936305,A
27,3,-1.3670572387876556,14.188409141597532,-0.4449144813613354,-2.3352429104115084,0.5218893658438729,-0.0726889464976932,-0.05299180455752292,-1.1076315263799033,-0.4073358356889233,-2.594499250041168,2.1217487856291464,1.4884073402205584,-2.0781477787719775,3.7240121863521165,0.5915103103888741,-0.457720107246144,9.209269694824068,6.532565503591625,1.3232049190991015,3.863853392945346,-5.483529144740615,0.2455404898457863,0.82176406682669,0.3697010906564422,0.6249795320060915,-2.237560140523569,0.16404768973843326,-0.891673272992911,-4.730740301947404,7.875830600812575,A
28,0,5.3842025996663425,-3.3458601931218848,0.9547359762410981,0.8132861636509098,-3.562932012037338,0.26539455903357856,-0.5667681307929696,-4.603171246470865,0.26783622496986415,3.3925353045199853,-5.8591745938071025,3.336042641154639,-0.19795519228247857,2.6558266265828334,1.7599306125691567,-0.9566615393306429,-0.18521897234325377,2.5675511355669016,0.7213991486523371,-1.084688230850927,4.3053798595455195,-0.9031325041710264,2.1413505229005954,0.7407170525987775,-0.19419187329349027,1.614956575282669,1.9933842317803083,-1.2586404281898234,-4.087465517183592,0.1968366845188504,C
29,0,0.9372500137260197,0.8239600694505714,-0.1805925340546086,5.140738837978591,0.1563670803445755,-0.10949944995466113,-0.05329161337857902,0.5877373272764611,1.6417891956546438,3.1478475185275783,0.05639050017273864,0.33871865903166587,1.1846871332484423,0.1743148903562939,-0.749308597202062,0.5238114605906201,-0.25793581454635295,-5.360354800632036,1.543039678257928,0.9182681270065938,-0.9183235165642781,-0.7236964600765318,0.09645741946189759,0.06514296615124561,6.083351327546927,-1.70461654355242,0.883325510168993,0.06537030698678839,4.52074444126993,-3.459806622819573,C
30,1,-0.15969028105516178,4.682478635411757,1.114388861741898,3.2101647947621497,-1.4983033167308606,0.31885428818374684,-3.165438696997902,2.6878752865809417,1.4282478632919737,-1.9966931571438162,-1.5899900742801865,2.688646322042169,-0.8948716094510308,3.1362263866343625,0.2926646794858193,1.718493920019324,-1.1222273704092611,0.707386091892194,0.6464364423894354,-3.3751244433551473,5.073546034360816,1.5788046646579985,-4.78292768391289,0.11922120135322417,5.2502657663822925,-0.6364864959434983,1.6927255863444943,-3.7057499154321123,0.11147684228634894,-5.5585220090868726,B
31,0,3.173559247140504,0.5514538964165703,0.11538356490049768,1.5894042642741424,-0.9595292937713132,0.3236296378080197,1.529986344469059,2.456625388411125,-1.742805618055903,-3.4664414176763114,-0.7407285193495377,-2.0345713560258547,0.015212966608984996,3.3983110411709143,-1.428003292819957,-0.8106626150830367,-0.5809434637943481,1.6143928957842892,1.6097893277355584,3.472693478372577,2.939695677786602,0.023876646087681752,3.2094545764262787,0.5134145504758295,1.5466287841044766,-1.2924797949709472,-0.36945531369033335,-0.6851881132237795,1.5319197819382215,2.038504308178656,C
32,2,2.703704031407343,-2.122835971648128,-1.1709923906068047,-4.076834566892391,-0.06565537676752572,-0.42146590851013854,-0.7983056675953144,0.44234501375577817,-1.1553613323629097,1.046912076790283,-3.005635787799648,2.814026097950547,-2.839754913341983,-1.3978447750662881,0.44277149663499027,2.0344976992547776,1.9120908498889495,-3.3455078513731666,-1.0715755076083775,-1.5386569941379094,-1.3421732975182459,-0.4920842571296107,0.5176320197599369,0.6046377544798144,-2.338171101543648,-5.600716405611335,0.29973284293208413,0.6724626491326179,-1.1111706701504063,0.20989370237282823,A
33,2,-6.362417976876362,-6.706886657478052,-1.0338005478945818,-0.8060094094186427,-2.054268220152662,-0.7541763369865229,-0.5544097052937726,0.5839877564402655,-1.8402491433547317,-0.28895350895208505,-4.529534609806248,-4.500045945333306,-0.6500988209078,-0.2119896870827472,0.48633385584423083,2.2205340739777486,-2.9976331543834176,-4.578746213558706,1.0695563929371903,-0.7212579162547766,0.07627515715117375,-0.7287887477197952,1.5958851289328881,0.27086887272999083,3.7869792654666865,-1.3846933548776417,0.9389000081802046,0.5242032140124315,1.9395834028568901,3.420320032620974,A
34,1,0.5042517709189152,1.5297821932802824,-0.12367402346115572,-0.8272473994532324,-0.9314525811900124,1.4091297435731112,0.9135816083452298,0.36687021905416106,-1.7957613476608976,-0.8394107605788762,-2.949339294483648,1.502927168891397,-2.856744009234286,1.4094915385325968,-0.7639862567281384,0.7872109414559854,-0.5341904908696905,1.2895297945318502,-0.5825839126396531,4.0908769968741305,-0.061010663730921205,-1.189055695005748,0.6549790135353383,-1.3769323761667918,-2.8919269297987955,-3.474745808523777,-1.4183948015967494,4.121028330714011,-3.6026348699573285,10.949438977614985,C
35,1,-1.2899713494099263,-6.210296464939761,-0.1718226740130104,-0.08339713168845217,-1.9813487320396046,0.2450633593937653,-0.3077498331700794,-1.157085623835393,-1.3153598812361955,-4.536410232091942,-3.7413068447052007,2.4072492267244554,1.5226094506117454,-1.7936699214078136,1.4535969880591848,1.9146575970102089,4.445704685843104,-4.490798805334124,1.206738766207579,-3.170309311751996,-1.5119457639653575,-0.8006298561827514,-0.5475108963613776,-1.605791340911974,-4.642934555792998,2.380992347755127,-1.678273227476353,-4.807170270918024,6.196615599226178,3.9413708628608677,A
36,2,-1.5472290365651964,11.376922061042801,0.7329668213438689,0.92914403332223,3.9496674213075273,0.11205721280543836,1.066822678332211,1.7484050627903094,-2.026095761281283,-4.272104710166454,-5.353313145761294,-1.980627453053065,-1.219012902132911,1.2014053923803578,0.5431118862860204,0.4680244802769825,1.2164960791702848,-1.164805616335894,-0.8405960817705785,3.3078209865813255,-4.911602154611901,-0.9676225655778737,1.683298943785253,-0.4706701247355357,-0.02266448817790953,4.456519846783818,-0.34398416340187554,2.805892333530881,-3.0354899027989686,13.68697105888803,C
37,2,5.866334951721744,-12.593989067441163,1.7099703690977075,1.8647824250864504,2.629806021721022,-0.06540960734607248,0.670518864234699,-5.095133806056585,2.258458469582561,3.9958290829654737,4.611703936443094,2.1323262348412206,4.273606892198098,-2.3204379212473367,0.24222873203407935,-1.079388641696408,-4.221805203015641,-5.051750747119195,0.35719590187149763,-3.1716750448367335,-0.40390994367842314,-0.6789173281792408,4.360312050793176,0.059230246572748856,-1.7808000207782921,1.841441368835791,0.7288155347077323,-3.983689558152442,2.760765184464401,-15.070713824170697,C
38,0,-1.2328278145825937,-0.7414153455935096,0.02684953838423021,-0.9649737295211184,0.8737472568277694,-0.4305509701683353,-0.5226863334687116,3.721314550274386,1.9250124089391019,-0.45836572378160434,-3.140343851652695,-0.7407429311677628,1.6851808650540177,-0.3240633529784517,0.11360350838741887,0.9777094832182501,-2.451046758146246,3.351264827026696,-0.9631362153469233,3.7768137332274714,4.5279269260195,-0.25769130181527844,2.203623902962915,-0.49966931889839983,1.946334318293009,-0.9569626477295804,0.539018368546637,1.0169545050497872,2.497739547267559,-1.574767574655438,C
39,0,1.2460811332389725,0.8717565548917774,0.3515627812775103,1.7960796790648859,0.8589763570931218,1.3166022558111454,0.5359972815553354,0.42122529771088,3.934541164388847,2.1273886136728772,-2.9665102972469266,-2.622461631797458,0.38197754725060284,2.7420753635650112,1.5678975435364193,1.641457476853782,-1.215077689812805,-7.54962780124342,1.1940749921899572,2.649227550613062,1.787462154591606,-1.1731442893925856,-2.7325399842172775,2.2050963776749777,0.8020494316366339,-0.5655550399395931,-1.6117751498287736,0.8776033793578378,5.268962295062093,5.521969090295265,C
40,3,2.2502713542214186,-0.19284055763362565,-1.279055141246265,0.7635411935215295,0.48577291695283575,0.5750738961801135,1.0509933911855744,0.9292047943101697,2.0572589361087203,-4.295517529391343,-2.6552345280490197,-1.8686067033224596,1.9255249762072641,-1.0272232061557771,0.11133021171068225,0.47025866058876564,1.966099532417064,2.7564073437447867,1.1011178377000852,3.1233504155299863,1.8111891786950103,-0.44931325661560917,0.4777953573410002,-0.02944561714589841,0.5221097061147068,1.2730704964359867,-0.04070522347046404,-2.660111264865104,0.3248489992340501,2.6909328547202405,B
41,2,1.4480566795641545,1.27233555337286,0.9769529955523681,-1.0598502498351055,0.8144447979915977,0.9243738925563876,1.41377057317864,-3.375652572191734,-2.4634175270505225,-2.1696751545002564,2.1843143010391786,-0.2542474422920552,-3.340145957801553,1.5707094736630822,-0.30356386129504653,1.0985159385219452,-1.0207034263801822,-6.388329504790802,0.9957694855128533,-0.5614987001957251,-0.46650755764143526,1.1970235568266003,1.1877803696795735,0.7795994359518549,-0.35904533852846254,-1.4458644443103115,1.2202783516814393,0.2834021620125219,1.7290187030179271,-0.07705995784752823,C
42,0,-0.24034809071637617,-5.185868129754312,-0.42015289137036893,-0.9203043751227892,-1.2546339674628268,-0.18534218231241853,0.826868422893114,0.12072061724209418,1.931448284018459,2.0360682962549714,-4.8220047676296955,-0.8160727811972176,1.4431435781671869,0.34466690513061526,-0.16931517678484218,-1.388506159884374,2.640016019375875,0.1558243756989548,0.34184558280614386,-2.2735423164579407,3.299559696626389,0.3005977613092422,0.6627547465263252,0.46209319710563934,1.50304321322569,-1.7791406566188952,0.7145206437201683,-2.42227948421996,2.8169488704097145,-0.6142162212778609,C
43,2,2.5498768460646137,-3.77650318410745,2.238233347747768,1.4871011664170903,-0.7581815403698556,1.3324998535399863,-1.147396574270742,-2.4217821685961494,-3.1054911652298505,1.2730816245812397,-3.2915257223632777,-2.8946449460974515,-0.5544478934647624,4.172160816841062,-1.0100092960206264,0.6696522406831651,-1.5983373526718787,2.3662614795256585,-1.0806666746904765,2.3484391250359535,2.114004209532316,0.8556364932227531,3.6897896341243346,-1.2106345100522606,-2.3356672127743328,-0.37557780781658157,-0.8729783877656578,2.206270319676217,-4.423624032138484,11.095131785130198,A
44,1,-0.7789067831324686,-3.2841444752709283,0.9496375181783983,0.21984045693730261,-0.978340534566181,-0.8158653520274848,-0.9995609451519872,-3.212622247339318,-0.6370565332744641,-3.852502965362613,-1.922081922367164,2.8046937023180116,-0.6992432471353061,3.840094692706976,0.0526649778899607,1.9716151041327217,4.361293906826758,-0.22382059619841707,-0.10207854797999552,2.345294002495986,2.250270417914545,0.09878263909084391,-0.8689814192869084,-1.650220563108101,-9.898176402276018,-1.0840762189910023,-0.1331406864410617,-3.1896557180049467,4.440740741511661,14.494716562504891,A
45,0,2.2256789439856055,-7.860668555734925,-0.09013483022663718,-2.556769558426256,-2.3029636969083542,0.24081650596908144,0.2889795567574812,-1.05418921617361,1.094053291166317,-1.8737629607319606,-4.237367395635691,-0.19521748973511074,4.587186138125903,0.3878395643621836,0.1862905784280573,0.52596291684181,-1.8365786297191233,3.706416986795447,-0.6286146275505046,1.5144194558999278,3.0740355780271114,1.5064097217985775,3.2269721496750403,-1.1662781497458479,-0.7161020613649293,-0.1251743606177794,1.0831448561355477,1.5770841851824962,-0.9202453117212687,2.1540149880182926,C
46,1,0.07589166158263541,-6.995072309101794,1.2091342617244825,-2.0614648681860905,-1.6198212312732267,-0.19838271349313494,0.6177947969708347,-0.22472614190142423,2.7379979578645934,1.3055510239498291,-2.095110608944776,-1.12338821094194,-1.6584874221279304,1.6462051577330703,-0.3509413068033458,0.3460276789945078,-1.7758804761328069,-2.578771619269691,0.5757489815822763,-2.793968517743878,1.6342878928954598,0.06937855624042867,1.322042515509577,1.378125803828135,-1.2641177648339155,-1.8202843555167076,0.4286528426590921,-1.0576722715604256,-0.08390394767975992,0.20147817934453205,B
47,0,-0.9424033009641289,-2.245710052170785,1.6034996497075262,0.6098448106411779,3.1128644958629144,1.1056237906287452,0.7114556567448012,0.1339762542272537,3.954104436829792,-3.597333576369953,-2.8495330887331485,-1.3078861919276341,0.43451956316260343,-0.4798214128503723,-0.020026216896633933,0.7137503482573189,-2.603777512355102,-0.9780574562754426,0.2489173870335004,1.5848934858587156,0.4975294315550828,-0.05568115206653748,0.8453448477387303,-2.015758418885617,-2.3348540189657943,1.1318624217880024,0.7637531598433364,-0.18727939979960115,-0.761524889522611,6.5658793412159016,C
